ID,irt_difficulty,score_var,split
f2_r27,4.952058792114258,Anxiety,train-None
f5_r715,-5.859462261199951,Anxiety,train-None
f4_r1143,-4.513528823852539,Anxiety,train-None
f2_r585,2.8556392192840576,Anxiety,train-None
f5_r1629,3.147169351577759,Anxiety,train-None
f4_r1155,-3.1932244300842285,Anxiety,train-None
f3_r1498,-0.26561591029167175,Anxiety,train-None
f4_r1656,-3.10288143157959,Anxiety,train-None
f2_r1257,-3.630873203277588,Anxiety,train-None
f5_r203,8.249616622924805,Anxiety,train-None
f2_r213,0.027383264154195786,Anxiety,train-None
f2_r1648,1.5710515975952148,Anxiety,train-None
f4_r551,-0.23811697959899902,Anxiety,train-None
f3_r1159,-1.0328505039215088,Anxiety,train-None
f3_r21,-3.872762680053711,Anxiety,train-None
f4_r1119,2.186202049255371,Anxiety,train-None
f3_r1394,2.164132833480835,Anxiety,train-None
f2_r1277,-5.271190643310547,Anxiety,train-None
f3_r1288,-16.471534729003906,Anxiety,train-None
f5_r718,-0.5963489413261414,Anxiety,train-None
f4_r25,0.16326725482940674,Anxiety,train-None
f5_r90,0.7341052293777466,Anxiety,train-None
f4_r1388,-2.463740348815918,Anxiety,train-None
f3_r340,-2.785008668899536,Anxiety,train-None
f4_r1076,9.175773620605469,Anxiety,train-None
f4_r1080,-12.484354972839355,Anxiety,train-None
f3_r411,0.2816031277179718,Anxiety,train-None
f3_r975,2.2201590538024902,Anxiety,train-None
f5_r537,3.799276113510132,Anxiety,train-None
f2_r1188,-0.2026582658290863,Anxiety,train-None
f3_r1481,-6.0812668800354,Anxiety,train-None
f2_r251,0.5403002500534058,Anxiety,train-None
f5_r155,5.694482326507568,Anxiety,train-None
f3_r1088,-1.023396372795105,Anxiety,train-None
f4_r922,0.9895368814468384,Anxiety,train-None
f3_r1446,-4.186507225036621,Anxiety,train-None
f2_r316,-10.571151733398438,Anxiety,train-None
f2_r421,-5.5986857414245605,Anxiety,train-None
f4_r98,-2.9471731185913086,Anxiety,train-None
f5_r242,-11.633041381835938,Anxiety,train-None
f5_r868,2.6044387817382812,Anxiety,train-None
f2_r37,2.6572558879852295,Anxiety,train-None
f3_r904,-12.106578826904297,Anxiety,train-None
f2_r431,-1.9289252758026123,Anxiety,train-None
f4_r309,-1.8107692003250122,Anxiety,train-None
f5_r741,1.924312949180603,Anxiety,train-None
f4_r482,-5.753630638122559,Anxiety,train-None
f4_r274,1.9286692142486572,Anxiety,train-None
f3_r367,-8.165631294250488,Anxiety,train-None
f4_r679,-6.028242111206055,Anxiety,train-None
f5_r1651,4.71381139755249,Anxiety,train-None
f4_r665,7.2287092208862305,Anxiety,train-None
f3_r428,0.6333692669868469,Anxiety,train-None
f5_r934,0.8557591438293457,Anxiety,train-None
f3_r366,-7.235846042633057,Anxiety,train-None
f3_r472,0.9158260226249695,Anxiety,train-None
f3_r503,3.5580544471740723,Anxiety,train-None
f4_r741,1.921454668045044,Anxiety,train-None
f3_r347,4.745303153991699,Anxiety,train-None
f4_r450,-4.172593116760254,Anxiety,train-None
f3_r537,-8.781641006469727,Anxiety,train-None
f3_r1004,6.213767051696777,Anxiety,train-None
f2_r356,-3.0886950492858887,Anxiety,train-None
f2_r1614,-2.7322216033935547,Anxiety,train-None
f4_r1060,-14.748114585876465,Anxiety,train-None
f2_r175,-12.648212432861328,Anxiety,train-None
f3_r728,-1.3701214790344238,Anxiety,train-None
f5_r724,4.850609302520752,Anxiety,train-None
f2_r1358,-8.329753875732422,Anxiety,train-None
f2_r1195,1.8695752620697021,Anxiety,train-None
f3_r1390,-1.1445724964141846,Anxiety,train-None
f5_r233,2.980104684829712,Anxiety,train-None
f3_r192,2.8025920391082764,Anxiety,train-None
f4_r1561,4.69212007522583,Anxiety,train-None
f4_r1536,1.5323461294174194,Anxiety,train-None
f5_r952,4.702678680419922,Anxiety,train-None
f2_r34,5.9163384437561035,Anxiety,train-None
f2_r1595,-1.8520742654800415,Anxiety,train-None
f2_r1696,0.9967548251152039,Anxiety,train-None
f5_r885,-6.470149517059326,Anxiety,train-None
f5_r1156,7.172672748565674,Anxiety,train-None
f3_r990,-2.6363680362701416,Anxiety,train-None
f4_r47,5.3826069831848145,Anxiety,train-None
f2_r1507,-13.235526084899902,Anxiety,train-None
f2_r1686,-1.0754799842834473,Anxiety,train-None
f2_r1479,4.718295097351074,Anxiety,train-None
f5_r346,-2.995897054672241,Anxiety,train-None
f4_r397,-0.35239914059638977,Anxiety,train-None
f5_r1610,6.599112033843994,Anxiety,train-None
f2_r860,-3.128352403640747,Anxiety,train-None
f2_r434,-7.7126617431640625,Anxiety,train-None
f3_r1255,9.164549827575684,Anxiety,train-None
f4_r4,-11.83464527130127,Anxiety,train-None
f5_r1333,11.75949764251709,Anxiety,train-None
f5_r577,4.085483074188232,Anxiety,train-None
f4_r418,2.3001677989959717,Anxiety,train-None
f3_r1694,-8.095078468322754,Anxiety,train-None
f2_r1057,8.632549285888672,Anxiety,train-None
f5_r249,-2.047429084777832,Anxiety,train-None
f5_r1079,-8.939562797546387,Anxiety,train-None
f5_r1481,0.5914981365203857,Anxiety,train-None
f5_r199,-2.033461809158325,Anxiety,train-None
