ID,irt_difficulty,score_var,split
f4_r890,4.827244281768799,TrustPhys,train-Constant
f2_r832,1.8934332132339478,TrustPhys,train-Constant
f4_r1611,-8.221233367919922,TrustPhys,train-Constant
f5_r1227,-8.417431831359863,TrustPhys,train-Constant
f4_r60,-1.5790033340454102,TrustPhys,train-Constant
f3_r1085,2.8572285175323486,TrustPhys,train-Constant
f5_r224,4.078522682189941,TrustPhys,train-Constant
f3_r517,2.401125192642212,TrustPhys,train-Constant
f4_r1569,-0.5202464461326599,TrustPhys,train-Constant
f3_r324,-1.9109821319580078,TrustPhys,train-Constant
f5_r1242,6.05236291885376,TrustPhys,train-Constant
f3_r163,-1.3499101400375366,TrustPhys,train-Constant
f5_r312,-6.20025634765625,TrustPhys,train-Constant
f3_r459,0.8724136352539062,TrustPhys,train-Constant
f5_r218,0.3234238624572754,TrustPhys,train-Constant
f3_r1065,-0.3922021687030792,TrustPhys,train-Constant
f3_r1315,-6.196297645568848,TrustPhys,train-Constant
f4_r1019,4.261601448059082,TrustPhys,train-Constant
f4_r219,3.0375990867614746,TrustPhys,train-Constant
f2_r352,-3.960465669631958,TrustPhys,train-Constant
f2_r1496,-0.08641733229160309,TrustPhys,train-Constant
f3_r867,-9.949324607849121,TrustPhys,train-Constant
f5_r883,-10.59304141998291,TrustPhys,train-Constant
f5_r226,-7.9541802406311035,TrustPhys,train-Constant
f3_r1184,7.013404846191406,TrustPhys,train-Constant
f2_r846,-5.748704433441162,TrustPhys,train-Constant
f2_r1194,-0.3049330711364746,TrustPhys,train-Constant
f2_r207,4.487476348876953,TrustPhys,train-Constant
f5_r715,2.7957143783569336,TrustPhys,train-Constant
f4_r468,-4.43190336227417,TrustPhys,train-Constant
f4_r1143,-10.090411186218262,TrustPhys,train-Constant
f2_r1520,-1.8107556104660034,TrustPhys,train-Constant
f5_r11,-5.1919074058532715,TrustPhys,train-Constant
f2_r585,0.9837555289268494,TrustPhys,train-Constant
f4_r1155,4.738116264343262,TrustPhys,train-Constant
f3_r1498,-2.620103120803833,TrustPhys,train-Constant
f3_r686,-10.719664573669434,TrustPhys,train-Constant
f5_r203,-2.408596992492676,TrustPhys,train-Constant
f2_r213,-4.108641624450684,TrustPhys,train-Constant
f2_r1648,-2.406322956085205,TrustPhys,train-Constant
f4_r721,-1.3861790895462036,TrustPhys,train-Constant
f3_r21,8.142602920532227,TrustPhys,train-Constant
f3_r1288,-7.339934349060059,TrustPhys,train-Constant
f4_r1132,-2.9878346920013428,TrustPhys,train-Constant
f4_r76,5.048328399658203,TrustPhys,train-Constant
f4_r973,-12.235176086425781,TrustPhys,train-Constant
f2_r254,7.464431285858154,TrustPhys,train-Constant
f5_r90,3.75787353515625,TrustPhys,train-Constant
f4_r297,-7.862976551055908,TrustPhys,train-Constant
f5_r858,8.983757019042969,TrustPhys,train-Constant
f4_r1076,-3.3145291805267334,TrustPhys,train-Constant
f3_r411,-5.070051670074463,TrustPhys,train-Constant
f3_r975,-8.30910587310791,TrustPhys,train-Constant
f5_r537,4.740479946136475,TrustPhys,train-Constant
f2_r1188,4.967432498931885,TrustPhys,train-Constant
f2_r1137,-7.220328330993652,TrustPhys,train-Constant
f2_r251,3.236419916152954,TrustPhys,train-Constant
f3_r1554,-5.165597915649414,TrustPhys,train-Constant
f4_r838,-4.191530227661133,TrustPhys,train-Constant
f4_r608,-2.2823102474212646,TrustPhys,train-Constant
f2_r316,-9.896464347839355,TrustPhys,train-Constant
f2_r421,-3.173117160797119,TrustPhys,train-Constant
f4_r954,-7.639670372009277,TrustPhys,train-Constant
f5_r801,-2.1483983993530273,TrustPhys,train-Constant
f2_r781,-5.1279497146606445,TrustPhys,train-Constant
f3_r1621,-4.880807399749756,TrustPhys,train-Constant
f5_r868,3.4729015827178955,TrustPhys,train-Constant
f5_r478,-2.696641445159912,TrustPhys,train-Constant
f4_r1491,-2.0950546264648438,TrustPhys,train-Constant
f4_r482,3.0901875495910645,TrustPhys,train-Constant
f4_r1412,0.7691670656204224,TrustPhys,train-Constant
f2_r120,5.051175594329834,TrustPhys,train-Constant
f4_r1598,-9.715241432189941,TrustPhys,train-Constant
f2_r629,2.0852513313293457,TrustPhys,train-Constant
f4_r274,2.3302321434020996,TrustPhys,train-Constant
f3_r989,8.809889793395996,TrustPhys,train-Constant
f3_r367,-1.7528437376022339,TrustPhys,train-Constant
f5_r1651,4.105400562286377,TrustPhys,train-Constant
f4_r665,4.322098255157471,TrustPhys,train-Constant
f3_r428,0.8952836990356445,TrustPhys,train-Constant
f3_r472,-6.6513895988464355,TrustPhys,train-Constant
f5_r1598,-1.061448335647583,TrustPhys,train-Constant
f4_r741,-1.9032840728759766,TrustPhys,train-Constant
f3_r1022,5.1584272384643555,TrustPhys,train-Constant
f2_r1422,2.3092775344848633,TrustPhys,train-Constant
f4_r503,-1.1256396770477295,TrustPhys,train-Constant
f5_r909,-1.9717192649841309,TrustPhys,train-Constant
f3_r6,1.899472951889038,TrustPhys,train-Constant
f4_r1060,2.7230570316314697,TrustPhys,train-Constant
f5_r1200,-2.913761854171753,TrustPhys,train-Constant
f2_r175,-0.23102274537086487,TrustPhys,train-Constant
f3_r1557,-1.208282232284546,TrustPhys,train-Constant
f2_r1358,7.65283727645874,TrustPhys,train-Constant
f3_r1210,0.04111998900771141,TrustPhys,train-Constant
f2_r655,-2.5348215103149414,TrustPhys,train-Constant
f5_r233,-0.29421424865722656,TrustPhys,train-Constant
f2_r481,-2.982905626296997,TrustPhys,train-Constant
f5_r104,-4.346449851989746,TrustPhys,train-Constant
f4_r1561,-4.506624221801758,TrustPhys,train-Constant
f5_r952,-11.108579635620117,TrustPhys,train-Constant
f3_r293,-7.741888046264648,TrustPhys,train-Constant
f2_r1696,-1.7753682136535645,TrustPhys,train-Constant
f4_r1214,-4.647586345672607,TrustPhys,train-Constant
f3_r1019,2.2129664421081543,TrustPhys,train-Constant
f3_r1267,-9.572060585021973,TrustPhys,train-Constant
f2_r1507,3.977414608001709,TrustPhys,train-Constant
f2_r1479,2.620039701461792,TrustPhys,train-Constant
f5_r346,2.729552984237671,TrustPhys,train-Constant
f4_r397,-5.400897979736328,TrustPhys,train-Constant
f5_r1586,-1.4006156921386719,TrustPhys,train-Constant
f3_r83,1.3926621675491333,TrustPhys,train-Constant
f2_r434,-0.8329546451568604,TrustPhys,train-Constant
f3_r1255,-2.728499174118042,TrustPhys,train-Constant
f3_r1404,6.113889217376709,TrustPhys,train-Constant
f4_r4,0.8221635818481445,TrustPhys,train-Constant
f5_r1333,-8.001094818115234,TrustPhys,train-Constant
f5_r188,4.210110187530518,TrustPhys,train-Constant
f5_r344,-3.0655407905578613,TrustPhys,train-Constant
f3_r1395,-8.321305274963379,TrustPhys,train-Constant
f4_r418,0.8698945045471191,TrustPhys,train-Constant
f4_r1363,-10.533750534057617,TrustPhys,train-Constant
f3_r511,1.7019550800323486,TrustPhys,train-Constant
f2_r1037,-5.115626335144043,TrustPhys,train-Constant
f5_r199,2.9934475421905518,TrustPhys,train-Constant
f5_r615,-2.5936362743377686,TrustPhys,train-Constant
f3_r183,6.1798624992370605,TrustPhys,train-Constant
f3_r420,-3.7992091178894043,TrustPhys,train-Constant
f5_r1236,-3.0336132049560547,TrustPhys,train-Constant
f5_r593,5.433863639831543,TrustPhys,train-Constant
f3_r1628,-0.8641230463981628,TrustPhys,train-Constant
f3_r918,4.005609512329102,TrustPhys,train-Constant
f5_r797,-4.1886162757873535,TrustPhys,train-Constant
f2_r57,9.116827964782715,TrustPhys,train-Constant
f3_r673,-2.333512544631958,TrustPhys,train-Constant
